"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","comparativa_descripcion","comparativa_grupo_viaje","comparativa_razon_uso","comparativa_clave_si","comparativa_clave_no"
A014173,2024-05-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE3,2607.435,202405,especifico,V132,G075,,P068,,,
A014174,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE4,3260.9700000000003,202405,especifico,V132,G075,,P068,,,
A014175,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE5,2606.73,202405,especifico,V132,G075,,P068,,,
A014176,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE6,7846.995,202405,especifico,V132,G075,,P068,,,
A014177,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE7,5846.91,202405,especifico,V132,G075,,P068,,,
A014178,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE8,4427.745,202405,especifico,V133,G075,,P068,,,
A014179,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE9,5314.635,202405,especifico,V133,G075,,P068,,,
A014180,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,31012.59,202405,especifico,V133,G075,,P068,,,
A014182,2024-05-03,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE1,1564.74,202405,especifico,V115,G075,,P068,,,
A014183,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE2,3826.0274999999997,202405,especifico,V115,G075,,P068,,,
A014184,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE3,7533.2699999999995,202405,especifico,V115,G075,,P068,,,
A014185,2024-05-03,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE4,7329.525,202405,especifico,V115,G075,,P068,,,
A014186,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE5,867.1425,202405,especifico,V116,G075,,P068,,,
A014187,2024-05-03,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE6,1093.4475,202405,especifico,V116,G075,,P068,,,
A014188,2024-05-03,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE7,615.8100000000001,202405,especifico,V116,G075,,P068,,,
A014189,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE8,1772.01,202405,especifico,V116,G075,,P068,,,
A014190,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE9,1225.2825,202405,especifico,V116,G075,,P068,,,
A014191,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE10,88.11749999999999,202405,especifico,V116,G075,,P068,,,
A014192,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE1,2186.55,202405,especifico,V116,G075,,P068,,,
A014193,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE2,2871.4575,202405,especifico,V116,G075,,P068,,,
A014194,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE3,1489.305,202405,especifico,V116,G075,,P068,,,
A014195,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE4,1495.65,202405,especifico,V116,G075,,P068,,,
A014196,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE5,1218.9375,202405,especifico,V116,G075,,P068,,,
A014197,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE6,747.9975000000001,202405,especifico,V116,G075,,P068,,,
A014198,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE7,609.8175,202405,especifico,V116,G075,,P068,,,
A014199,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE8,622.155,202405,especifico,V116,G075,,P068,,,
A014200,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE9,333.10499999999996,202405,especifico,V116,G075,,P068,,,
A014201,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,967.9575,202405,especifico,V116,G075,,P068,,,
A014202,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE1,11302.5525,202405,especifico,V116,G075,,P068,,,
A014203,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE2,2506.9725000000003,202405,especifico,V116,G075,,P068,,,
A014204,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE3,5195.8425,202405,especifico,V116,G075,,P068,,,
A014205,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE4,12603.9825,202405,especifico,V116,G075,,P068,,,
A014206,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE5,1570.3799999999999,202405,especifico,V116,G075,,P068,,,
A014207,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE6,1885.1625,202405,especifico,V116,G075,,P068,,,
A014208,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE7,4386.8550000000005,202405,especifico,V116,G075,,P068,,,
A014209,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE8,5014.304999999999,202405,especifico,V118,G075,,P068,,,
A014210,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,15055.2675,202405,especifico,V118,G075,,P068,,,
A014211,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE10,6269.5575,202405,especifico,V118,G075,,P068,,,
A014212,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE1,8779.710000000001,202405,especifico,V118,G075,,P068,,,
A014213,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE2,2504.1524999999997,202405,especifico,V118,G075,,P068,,,
A014214,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE3,6903.0,202405,especifico,V118,G075,,P068,,,
A014215,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE4,7524.4574999999995,202405,especifico,V118,G075,,P068,,,
A014216,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE5,8751.51,202405,especifico,V119,G075,,P068,,,
A014217,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE6,5623.7775,202405,especifico,V119,G075,,P068,,,
A014218,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE7,1799.5049999999999,202405,especifico,V119,G075,,P068,,,
A014219,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE8,786.0675,202405,especifico,V119,G075,,P068,,,
A014220,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE9,874.545,202405,especifico,V119,G075,,P068,,,
A014221,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE10,253.79250000000002,202405,especifico,V119,G075,,P068,,,
A014222,2024-05-03,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE1,1254.8925000000002,202405,especifico,V119,G075,,P068,,,
A014223,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE2,1254.8925000000002,202405,especifico,V119,G075,,P068,,,
A014224,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE3,753.99,202405,especifico,V119,G075,,P068,,,
A014225,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE4,4391.4375,202405,especifico,V119,G075,,P068,,,
A014226,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE5,144.87,202405,especifico,V119,G075,,P068,,,
A014227,2024-05-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE6,5522.257500000001,202405,especifico,V119,G075,,P068,,,
A014228,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE7,7532.5650000000005,202405,especifico,V119,G075,,P068,,,
A014229,2024-05-03,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE8,1878.465,202405,especifico,V119,G075,,P068,,,
A014230,2024-05-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE9,11917.3125,202405,especifico,V119,G075,,P068,,,
A014231,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE10,6276.255,202405,especifico,V120,G075,,P068,,,
A014232,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE1,6276.255,202405,especifico,V120,G075,,P068,,,
A014233,2024-05-03,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE2,5019.5925,202405,especifico,V120,G075,,P068,,,
A014234,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE3,7532.5650000000005,202405,especifico,V120,G075,,P068,,,
A014235,2024-05-03,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE4,3134.7749999999996,202405,especifico,V120,G075,,P068,,,
A014236,2024-05-03,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE5,2066.7,202405,especifico,V120,G075,,P068,,,
A014237,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE6,9542.8725,202405,especifico,V121,G075,,P068,,,
A014238,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE7,3137.2425,202405,especifico,V121,G075,,P068,,,
A014239,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE8,6909.345,202405,especifico,V121,G075,,P068,,,
A014240,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE9,11309.955,202405,especifico,V121,G075,,P068,,,
A014241,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,14813.805,202405,especifico,V122,G075,,P068,,,
A014242,2024-05-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE1,1532.31,202405,especifico,V122,G075,,P068,,,
A014243,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE2,1275.69,202405,especifico,V122,G075,,P068,,,
A014244,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE3,1173.1125000000002,202405,especifico,V122,G075,,P068,,,
A014245,2024-05-03,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE4,1903.845,202405,especifico,V122,G075,,P068,,,
A014246,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE5,1122.0,202405,especifico,V122,G075,,P068,,,
A014247,2024-05-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE6,1807.6125000000002,202405,especifico,V122,G075,,P068,,,
A014248,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE7,564.345,202405,especifico,V122,G075,,P068,,,
A014249,2024-05-03,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE8,2102.655,202405,especifico,V122,G075,,P068,,,
A014250,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE9,8258.715,202405,especifico,V122,G075,,P068,,,
A014251,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE10,615.4575,202405,especifico,V122,G075,,P068,,,
A014252,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE1,3037.1325,202405,especifico,V122,G075,,P068,,,
A014253,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE2,1365.225,202405,especifico,V122,G075,,P068,,,
A014254,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE3,684.9000000000001,202405,especifico,V122,G075,,P068,,,
A014255,2024-05-03,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE4,4484.85,202405,especifico,V122,G075,,P068,,,
A014256,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE5,2204.88,202405,especifico,V122,G075,,P068,,,
A014257,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE6,2756.895,202405,especifico,V122,G075,,P068,,,
A014258,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE7,10706.474999999999,202405,especifico,V122,G075,,P068,,,
A014259,2024-05-03,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE8,1929.93,202405,especifico,V122,G075,,P068,,,
A014260,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE9,5543.76,202405,especifico,V122,G075,,P068,,,
A014261,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE10,14837.07,202405,especifico,V122,G075,,P068,,,
A014262,2024-05-03,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE1,1129.7549999999999,202405,especifico,V123,G075,,P068,,,
A014263,2024-05-03,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE2,785.715,202405,especifico,V123,G075,,P068,,,
A014264,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE3,675.3824999999999,202405,especifico,V123,G075,,P068,,,
A014265,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE4,1324.335,202405,especifico,V123,G075,,P068,,,
A014266,2024-05-03,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE5,1064.895,202405,especifico,V123,G075,,P068,,,
A014267,2024-05-03,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE6,636.6075,202405,especifico,V123,G075,,P068,,,
A014268,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE7,636.6075,202405,especifico,V123,G075,,P068,,,
A014269,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE8,565.05,202405,especifico,V123,G075,,P068,,,
A014270,2024-05-03,P.VIAJE,deuda,deuda: nombre_4,P.VIAJE9,344.385,202405,especifico,V123,G075,,P068,,,
A014271,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE10,1668.375,202405,especifico,V123,G075,,P068,,,
A014272,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE1,3957.1575000000003,202405,especifico,V123,G075,,P068,,,
A014273,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE2,3980.7749999999996,202405,especifico,V123,G075,,P068,,,
A014274,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE3,5840.9175000000005,202405,especifico,V123,G075,,P068,,,
A014275,2024-05-03,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE4,6490.9275,202405,especifico,V125,G075,,P068,,,
A014276,2024-05-03,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE5,16886.1525,202405,especifico,V125,G075,,P068,,,
A014277,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE6,3957.1575000000003,202405,especifico,V127,G075,,P068,,,
A014278,2024-05-03,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE7,3134.7749999999996,202405,especifico,V127,G075,,P068,,,
A014279,2024-05-03,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE8,9879.8625,202405,especifico,V128,G075,,P068,,,
A014280,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE9,4193.685,202405,especifico,V128,G075,,P068,,,
A014281,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE10,3281.0625,202405,especifico,V128,G075,,P068,,,
A014282,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE1,9661.664999999999,202405,especifico,V129,G075,,P068,,,
A014283,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE2,3216.555,202405,especifico,V129,G075,,P068,,,
A014284,2024-05-03,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE3,2874.2774999999997,202405,especifico,V129,G075,,P068,,,
A014285,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE4,804.75,202405,especifico,V129,G075,,P068,,,
A014286,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE5,4002.63,202405,especifico,V132,G075,,P068,,,
A014287,2024-05-03,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE6,7471.9349999999995,202405,especifico,V132,G075,,P068,,,
A014288,2024-05-03,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE7,7082.070000000001,202405,especifico,V133,G075,,P068,,,
A014289,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE8,9720.885,202405,especifico,V133,G075,,P068,,,
A014290,2024-05-03,P.VIAJE,deuda,deuda: nombre_3,P.VIAJE9,11203.5,202405,especifico,V133,G075,,P068,,,
A014303,2024-05-09,P.VIAJE,consumible,consumible_10519,P.VIAJE1,-10828.455,202405,especifico,V129,G075,,P068,,,
A014304,2024-05-09,P.VIAJE,deuda,deuda: nombre_20,P.VIAJE10,-21156.0,202405,especifico,V129,G075,,P068,,,
A014313,2024-05-12,P.FORMAL,educacion,educacion_5259,P.FORMAL6,-57252.0,202405,especifico,,,,,P.FORMAL,P064,
A014344,2024-05-13,P.VIAJE,evento,evento_5621,P.VIAJE9,-253806.0,202405,especifico,V137,G076,,P070,,,
A014352,2024-05-15,P.GUSTOS,necesidad,necesidad_16,P.GUSTOS3,-19208.085,202405,especifico,,,,,P.GUSTOS,,P012
A014353,2024-05-15,P.GUSTOS,necesidad,necesidad_8,P.GUSTOS10,-88128.18000000001,202405,especifico,,,,,P.GUSTOS,,P012
A014354,2024-05-15,P.GUSTOS,necesidad,necesidad_8,P.GUSTOS7,-22424.295000000002,202405,especifico,,,,,P.GUSTOS,,P012
A014355,2024-05-15,P.GUSTOS,necesidad,"5.necesidad_13",P.GUSTOS3,-14317.5,202405,especifico,,,P005,,,,
A014357,2024-05-16,P.FORMAL,educacion,educacion: nombre_4,P.FORMAL2,-711.0,202405,especifico,,,,,P.FORMAL,P064,
A014361,2024-05-16,P.SALUD,necesidad,necesidad_12,P.SALUD10,-70506.0,202405,especifico,,,,,P.SALUD,,P014
A014363,2024-05-16,P.SALUD,necesidad,necesidad_14,P.SALUD1,-20246.550000000003,202405,especifico,,,,,P.SALUD,,P014
A014364,2024-05-16,P.SALUD,necesidad,necesidad_16,P.SALUD2,-13467.974999999999,202405,especifico,,,,,P.SALUD,,P014
A014413,2024-05-31,P.FORMAL,necesidad,monedero,P.FORMAL7,-86721.0,202405,especifico,,,,,P.FORMAL,P015,
A014414,2024-05-31,P.FORMAL,necesidad,monedero,P.FORMAL4,-13880.400000000001,202405,especifico,,,,,P.FORMAL,P015,
A014425,2024-06-03,P.FORMAL,educacion,educacion_5212,P.FORMAL3,-2861.25,202406,especifico,,,,,P.FORMAL,P064,
A014443,2024-06-05,P.FORMAL,educacion,educacion_5200,P.FORMAL5,-2226.75,202406,especifico,,,,,P.FORMAL,P064,
A014445,2024-06-05,P.GUSTOS,necesidad,necesidad_2,P.GUSTOS3,-161802.79499999998,202406,especifico,,,,,P.GUSTOS,,P012
A014450,2024-06-06,P.FORMAL,deuda,deuda: nombre_14,P.FORMAL8,-1057506.0,202406,especifico,,,,,P.FORMAL,P071,
A014451,2024-06-06,P.FORMAL,deuda,deuda: nombre_7,P.FORMAL9,-282006.0,202406,especifico,,,,,P.FORMAL,P071,
A014466,2024-06-10,P.FORMAL,educacion,educacion: nombre_19,P.FORMAL3,-358.5,202406,especifico,,,,,P.FORMAL,P064,
A014472,2024-06-12,P.FORMAL,educacion,educacion_5258,P.FORMAL7,-57252.0,202406,especifico,,,,,P.FORMAL,P064,
A014487,2024-06-14,P.VIAJE,evento,"6.evento_10",P.VIAJE10,-217498.5,202406,especifico,V139,G077,P006,,,,
A014537,2024-06-22,P.VIAJE,transporte,transporte_6,P.VIAJE8,-126906.0,202406,especifico,V134,G076,,P070,,,
A014544,2024-06-27,P.FORMAL,educacion,educacion_5193,P.FORMAL2,-15657.0,202406,especifico,,,,,P.FORMAL,P064,
A014545,2024-06-27,P.FORMAL,educacion,educacion_5203,P.FORMAL2,-5646.0,202406,especifico,,,,,P.FORMAL,P064,
A014546,2024-06-27,P.FORMAL,educacion,educacion_5213,P.FORMAL2,-147.0,202406,especifico,,,,,P.FORMAL,P064,
A014569,2024-06-29,P.GUSTOS,gustos,"1.gustos_1",P.GUSTOS8,-313731.0,202406,especifico,,,P001,,,,
A014575,2024-07-01,P.FORMAL,deuda,deuda: nombre_15,P.FORMAL10,-1057506.0,202407,especifico,,,,,P.FORMAL,P071,
A014587,2024-07-05,P.VIAJE,necesidad,necesidad: nombre_9,P.VIAJE3,-106602.0,202407,especifico,V139,G077,,P072,,,
A014594,2024-07-09,P.GUSTOS,gustos,"8.gustos_20",P.GUSTOS2,-160746.0,202407,especifico,,,P008,,,,
A014595,2024-07-09,P.GUSTOS,gustos,"8.gustos_4",P.GUSTOS6,-31731.0,202407,especifico,,,P008,,,,
A014608,2024-07-12,P.FORMAL,educacion,educacion_5257,P.FORMAL8,-57252.0,202407,especifico,,,,,P.FORMAL,P064,
A014613,2024-07-17,P.VIAJE,recreacion,recreacion_18,P.VIAJE10,-3531.0,202407,especifico,V134,G076,,P070,,,
A014614,2024-07-18,P.FORMAL,necesidad,necesidad_20,P.FORMAL1,-77415.0,202407,especifico,,,,,P.FORMAL,P015,
A014615,2024-07-18,P.VIAJE,consumible,consumible_7326,P.VIAJE4,-8889.0,202407,especifico,V134,G076,,P070,,,
A014616,2024-07-18,P.VIAJE,consumible,consumible_9547,P.VIAJE3,-4518.0,202407,especifico,V134,G076,,P070,,,
A014617,2024-07-18,P.VIAJE,consumible,consumible_11939,P.VIAJE1,-2896.5,202407,especifico,V134,G076,,P070,,,
A014618,2024-07-19,P.VIAJE,transporte,transporte_18,P.VIAJE2,-15375.0,202407,especifico,V135,G076,,P070,,,
A014619,2024-07-19,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE8,-7690.5,202407,especifico,V135,G076,,P070,,,
A014620,2024-07-19,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE9,-14811.0,202407,especifico,V135,G076,,P070,,,
A014621,2024-07-19,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE10,-14811.0,202407,especifico,V135,G076,,P070,,,
A014622,2024-07-19,P.VIAJE,consumible,consumible_8061,P.VIAJE9,-14811.0,202407,especifico,V135,G076,,P070,,,
A014623,2024-07-19,P.VIAJE,recreacion,recreacion_19,P.VIAJE1,-4447.5,202407,especifico,V135,G076,,P070,,,
A014624,2024-07-19,P.VIAJE,recreacion,recreacion_20,P.VIAJE4,-2826.0,202407,especifico,V135,G076,,P070,,,
A014625,2024-07-20,P.VIAJE,consumible,consumible_11145,P.VIAJE5,-1380.75,202407,especifico,V136,G076,,P070,,,
A014626,2024-07-20,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE1,-7408.5,202407,especifico,V137,G076,,P070,,,
A014627,2024-07-20,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE2,-7408.5,202407,especifico,V137,G076,,P070,,,
A014628,2024-07-20,P.VIAJE,consumible,consumible_9695,P.VIAJE5,-7408.5,202407,especifico,V137,G076,,P070,,,
A014629,2024-07-20,P.VIAJE,recreacion,recreacion_20,P.VIAJE2,-3531.0,202407,especifico,V137,G076,,P070,,,
A014630,2024-07-20,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE3,-9876.0,202407,especifico,V137,G076,,P070,,,
A014631,2024-07-20,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE4,-9876.0,202407,especifico,V137,G076,,P070,,,
A014632,2024-07-20,P.VIAJE,consumible,consumible_9693,P.VIAJE7,-9876.0,202407,especifico,V137,G076,,P070,,,
A014633,2024-07-21,P.VIAJE,consumible,consumible_11723,P.VIAJE7,-14247.0,202407,especifico,V137,G076,,P070,,,
A014634,2024-07-21,P.VIAJE,consumible,consumible_7313,P.VIAJE7,-2085.75,202407,especifico,V137,G076,,P070,,,
A014635,2024-07-21,P.VIAJE,necesidad,necesidad_19,P.VIAJE8,-4941.0,202407,especifico,V137,G076,,P070,,,
A014636,2024-07-25,P.VIAJE,consumible,consumible_10398,P.VIAJE2,-5776.424999999999,202407,especifico,V138,G076,,P070,,,
A014637,2024-07-27,P.VIAJE,hogar,hogar_5072,P.VIAJE8,-1557.0,202407,especifico,V138,G076,,P070,,,
A014638,2024-07-27,P.VIAJE,hogar,hogar_4840,P.VIAJE10,-5082.0,202407,especifico,V138,G076,,P070,,,
A014639,2024-07-27,P.VIAJE,hogar,hogar_4831,P.VIAJE9,-1768.5,202407,especifico,V138,G076,,P070,,,
A014640,2024-07-27,P.VIAJE,hogar,hogar_5071,P.VIAJE9,-11568.0,202407,especifico,V138,G076,,P070,,,
A014641,2024-07-27,P.VIAJE,hogar,hogar_4774,P.VIAJE6,-5293.5,202407,especifico,V138,G076,,P070,,,
A014642,2024-07-27,P.VIAJE,hogar,hogar_4773,P.VIAJE7,-3883.5,202407,especifico,V138,G076,,P070,,,
A014643,2024-07-27,P.VIAJE,hogar,hogar_4801,P.VIAJE9,-8325.0,202407,especifico,V138,G076,,P070,,,
A014644,2024-07-27,P.VIAJE,hogar,hogar_5066,P.VIAJE4,-7690.5,202407,especifico,V138,G076,,P070,,,
A014645,2024-07-27,P.VIAJE,hogar,hogar_5082,P.VIAJE8,-8113.5,202407,especifico,V138,G076,,P070,,,
A014646,2024-07-27,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE3,-31731.0,202407,especifico,V138,G076,,P070,,,
A014647,2024-07-27,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE4,-10369.5,202407,especifico,V138,G076,,P070,,,
A014648,2024-07-27,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE5,31719.0,202407,especifico,V138,G076,,P070,,,
A014649,2024-07-27,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE6,10569.0,202407,especifico,V138,G076,,P070,,,
A014650,2024-07-27,P.VIAJE,consumible,consumible_8520,P.VIAJE10,-1063.5,202407,especifico,V138,G076,,P070,,,
A014654,2024-07-29,P.FORMAL,deuda,deuda: nombre_16,P.FORMAL1,-1057506.0,202407,especifico,,,,,P.FORMAL,P071,
A014656,2024-07-29,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE5,-42306.0,202407,especifico,V138,G076,,P070,,,
A014657,2024-07-29,P.VIAJE,recreacion,recreacion: nombre_3,P.VIAJE9,-7056.0,202407,especifico,V138,G076,,P070,,,
A014658,2024-07-29,P.VIAJE,consumible,consumible_7650,P.VIAJE10,-14740.5,202407,especifico,V138,G076,,P070,,,
A014686,2024-07-31,P.VIAJE,hogar,hogar_4800,P.VIAJE10,8313.0,202407,especifico,V138,G076,,P070,,,
A014700,2024-08-05,P.VIAJE,transporte,transporte_8,P.VIAJE7,-43363.5,202408,especifico,V139,G077,,P072,,,
A014701,2024-08-05,P.VIAJE,consumible,consumible: nombre_12,P.VIAJE6,-24681.0,202408,especifico,V138,G076,,P070,,,
A014718,2024-08-09,P.GUSTOS,gustos,gustos_4810,P.GUSTOS4,-422935.5,202408,especifico,,,,,P.GUSTOS,,P012
A014719,2024-08-09,P.VIAJE,gustos,gustos_5419,P.VIAJE1,-6351.0,202408,especifico,V139,G077,,P072,,,
A014720,2024-08-09,P.VIAJE,consumible,consumible_8183,P.VIAJE7,-13542.0,202408,especifico,V139,G077,,P072,,,
A014721,2024-08-09,P.VIAJE,consumible,consumible_10608,P.VIAJE2,-2826.0,202408,especifico,V139,G077,,P072,,,
A014722,2024-08-09,P.VIAJE,consumible,consumible_10598,P.VIAJE2,-1134.0,202408,especifico,V139,G077,,P072,,,
A014723,2024-08-10,P.VIAJE,consumible,consumible_9453,P.VIAJE7,-2967.0,202408,especifico,V139,G077,,P072,,,
A014724,2024-08-10,P.VIAJE,consumible,consumible_7814,P.VIAJE6,-2403.0,202408,especifico,V139,G077,,P072,,,
A014725,2024-08-10,P.VIAJE,consumible,consumible_9653,P.VIAJE7,-6985.5,202408,especifico,V139,G077,,P072,,,
A014726,2024-08-10,P.VIAJE,consumible,consumible_9800,P.VIAJE10,-14035.5,202408,especifico,V139,G077,,P072,,,
A014727,2024-08-10,P.VIAJE,consumible,consumible_10933,P.VIAJE7,-1486.5,202408,especifico,V139,G077,,P072,,,
