"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","nombre"
A009494,2022-05-18,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE4,-4095.0,202205,nombre_11
A009501,2022-05-19,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE5,-5646.0,202205,nombre_1
A009506,2022-05-19,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE6,-13753.5,202205,nombre_9
A009509,2022-05-19,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE7,-3672.0,202205,nombre_17
A009512,2022-05-20,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE8,-5646.0,202205,nombre_2
A009515,2022-05-20,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE9,-8642.25,202205,nombre_10
A009524,2022-05-21,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE10,-8395.5,202205,nombre_3
A009550,2022-05-30,P.SALUD,hogar,hogar: nombre_18,P.SALUD9,35244.0,202205,nombre_18
A009553,2022-05-30,P.SALUD,hogar,hogar: nombre_19,P.SALUD10,-49356.0,202205,nombre_19
A009571,2022-06-02,RECREACION,invitacion,invitacion: nombre_18,RECREACION5,-4377.0,202206,nombre_18
A009594,2022-06-09,RECREACION,consumible,consumible: nombre_4,RECREACION9,-7056.0,202206,nombre_4
A009610,2022-06-11,RECREACION,invitacion,invitacion: nombre_14,RECREACION6,-1380.75,202206,nombre_14
A009613,2022-06-14,TRANSPORTE,transporte,transporte: nombre_9,TRANSPORTE4,1545.0,202206,nombre_9
A009617,2022-06-14,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE1,-17631.0,202206,nombre_9
A009627,2022-06-16,RECREACION,regalo,regalo: nombre_8,RECREACION9,-763521.0,202206,nombre_8
A009628,2022-06-16,RECREACION,regalo,regalo: nombre_9,RECREACION10,-763521.0,202206,nombre_9
A009629,2022-06-16,RECREACION,regalo,regalo: nombre_9,RECREACION1,-737318.97,202206,nombre_9
A009630,2022-06-16,RECREACION,regalo,regalo: nombre_14,RECREACION2,-737318.265,202206,nombre_14
A009641,2022-06-19,RECREACION,regalo,regalo: nombre_15,RECREACION3,-197758.5,202206,nombre_15
A009660,2022-06-24,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE2,-10581.0,202206,nombre_1
A009661,2022-06-24,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE3,-10581.0,202206,nombre_9
A009678,2022-06-27,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE4,-4606.125,202206,nombre_4
A009681,2022-06-28,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE5,-993.0,202206,nombre_2
A009689,2022-06-30,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE6,-10228.5,202206,nombre_2
A009690,2022-06-30,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE7,-10228.5,202206,nombre_10
A009699,2022-07-02,RECREACION,invitacion,invitacion: nombre_14,RECREACION9,-27430.5,202207,nombre_14
A009703,2022-07-02,P.RECREACION,regalo,regalo: nombre_8,P.RECREACION6,-19605.0,202207,nombre_8
A009739,2022-07-13,RECREACION,invitacion,invitacion: nombre_11,RECREACION10,-11807.7,202207,nombre_11
A009744,2022-07-14,RECREACION,invitacion,invitacion: nombre_1,RECREACION1,-7302.75,202207,nombre_1
A009762,2022-07-19,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE8,-7761.0,202207,nombre_17
A009772,2022-07-20,P.VIAJE,recreacion,recreacion: nombre_19,P.VIAJE8,7044.0,202207,nombre_19
A009773,2022-07-20,P.VIAJE,recreacion,recreacion: nombre_20,P.VIAJE9,-8466.0,202207,nombre_20
A009991,2022-07-30,RECREACION,invitacion,invitacion: nombre_16,RECREACION3,-1063.5,202207,nombre_16
A009992,2022-07-30,RECREACION,invitacion,invitacion: nombre_4,RECREACION4,-393.75,202207,nombre_4
A009995,2022-07-30,RECREACION,invitacion,invitacion: nombre_17,RECREACION5,-8818.5,202207,nombre_17
A010005,2022-07-31,RECREACION,invitacion,invitacion: nombre_3,RECREACION6,-1839.0,202207,nombre_3
A010011,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION10,-33846.0,202208,nombre_6
A010013,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_11,P.RECREACION1,-2614.5,202208,nombre_11
A010018,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_10,P.RECREACION2,-2332.5,202208,nombre_10
A010020,2022-08-02,P.RECREACION,invitacion,invitacion: nombre_3,P.RECREACION3,-12273.0,202208,nombre_3
A010026,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION4,-16855.5,202208,nombre_17
A010027,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_18,P.RECREACION5,-16855.5,202208,nombre_18
A010031,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_14,P.RECREACION6,-25033.5,202208,nombre_14
A010032,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION7,-25033.5,202208,nombre_15
A010034,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_10,P.RECREACION8,-2121.0,202208,nombre_10
A010035,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_12,P.RECREACION9,-2121.0,202208,nombre_12
A010040,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_2,P.RECREACION10,-5293.5,202208,nombre_2
A010041,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_7,P.RECREACION1,-5293.5,202208,nombre_7
A010156,2022-08-18,RECREACION,invitacion,invitacion: nombre_12,RECREACION7,-14106.0,202208,nombre_12
A010163,2022-08-19,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE9,-3495.75,202208,nombre_16
A010167,2022-08-19,P.VIAJE,recreacion,recreacion: nombre_1,P.VIAJE10,-4941.0,202208,nombre_1
A010181,2022-08-20,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE10,-2826.0,202208,nombre_3
A010191,2022-08-21,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE1,-7620.0,202208,nombre_9
A010193,2022-08-21,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE2,-6492.0,202208,nombre_4
A010352,2022-09-08,RECREACION,invitacion,invitacion: nombre_6,RECREACION8,-7620.0,202209,nombre_6
A010391,2022-09-12,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE3,-169254.645,202209,nombre_2
A010421,2022-09-19,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE4,-46839.149999999994,202209,nombre_10
A010422,2022-09-19,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE5,-37462.649999999994,202209,nombre_11
A010441,2022-09-20,RECREACION,invitacion,invitacion: nombre_2,RECREACION9,-2896.5,202209,nombre_2
A010444,2022-09-20,RECREACION,invitacion,invitacion: nombre_1,RECREACION10,-5716.5,202209,nombre_1
A010504,2022-09-29,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE6,-4588.5,202209,nombre_15
A010518,2022-10-02,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE7,-21156.0,202210,nombre_4
A010531,2022-10-03,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE9,-25527.0,202210,nombre_17
A010532,2022-10-03,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE10,-8466.0,202210,nombre_5
A010596,2022-10-08,RECREACION,regalo,regalo: nombre_10,RECREACION5,-35256.0,202210,nombre_10
A010636,2022-10-14,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION2,-8466.0,202210,nombre_6
A010637,2022-10-14,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION3,-8466.0,202210,nombre_6
A010642,2022-10-15,P.RECREACION,invitacion,invitacion: nombre_9,P.RECREACION4,-3883.5,202210,nombre_9
A010662,2022-10-18,RECREACION,recreacion,recreacion: nombre_5,RECREACION9,35244.0,202210,nombre_5
A010800,2022-11-12,RECREACION,invitacion,invitacion: nombre_4,RECREACION1,-63456.0,202211,nombre_4
A010814,2022-11-14,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE2,-5646.0,202211,nombre_15
A010839,2022-11-17,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE3,-13048.5,202211,nombre_19
A010840,2022-11-17,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE4,-12343.5,202211,nombre_6
A010841,2022-11-17,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE5,-13048.5,202211,nombre_1
A010891,2022-11-25,RECREACION,invitacion,invitacion: nombre_7,RECREACION2,-11920.5,202211,nombre_7
A010899,2022-11-26,RECREACION,invitacion,invitacion: nombre_9,RECREACION3,-3813.0,202211,nombre_9
A010979,2022-12-13,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE6,-15516.0,202212,nombre_16
A010980,2022-12-13,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE7,-2121.0,202212,nombre_8
A010981,2022-12-13,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE8,-3531.0,202212,nombre_8
A010982,2022-12-13,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE9,-1416.0,202212,nombre_6
A010990,2022-12-14,LIBRE,recreacion,recreacion: nombre_13,LIBRE6,-3531.0,202212,nombre_13
A010991,2022-12-14,RECREACION,invitacion,invitacion: nombre_20,RECREACION4,-3531.0,202212,nombre_20
A010992,2022-12-14,RECREACION,invitacion,invitacion: nombre_18,RECREACION5,-3531.0,202212,nombre_18
A010993,2022-12-14,RECREACION,invitacion,invitacion: nombre_16,RECREACION6,-3531.0,202212,nombre_16
A010994,2022-12-14,RECREACION,invitacion,invitacion: nombre_2,RECREACION7,-3531.0,202212,nombre_2
A010995,2022-12-14,RECREACION,invitacion,invitacion: nombre_10,RECREACION8,-3531.0,202212,nombre_10
A011005,2022-12-16,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE10,-3791.8500000000004,202212,nombre_7
A011024,2022-12-20,P.VIAJE,hogar,hogar: nombre_18,P.VIAJE8,-31731.0,202212,nombre_18
A011026,2022-12-20,P.VIAJE,hogar,hogar: nombre_15,P.VIAJE9,-56406.0,202212,nombre_15
A011053,2022-12-28,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE2,-13119.0,202212,nombre_15
A011054,2022-12-28,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE3,-13119.0,202212,nombre_16
A011056,2022-12-31,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE4,-22425.0,202212,nombre_10
A011062,2023-01-01,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE5,-6703.5,202301,nombre_5
A011063,2023-01-01,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE6,-6703.5,202301,nombre_4
A011064,2023-01-01,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE7,-6703.5,202301,nombre_3
A011074,2023-01-03,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE8,-6985.5,202301,nombre_12
A011086,2023-01-06,P.VIAJE,hogar,hogar: nombre_19,P.VIAJE10,-17631.0,202301,nombre_19
A011087,2023-01-07,P.VIAJE,hogar,hogar: nombre_16,P.VIAJE1,-70506.0,202301,nombre_16
A011088,2023-01-07,P.VIAJE,recreacion,recreacion: nombre_11,P.VIAJE1,7044.0,202301,nombre_11
A011092,2023-01-08,P.VIAJE,transporte,transporte: nombre_10,P.VIAJE8,3519.0,202301,nombre_10
A011093,2023-01-08,P.VIAJE,recreacion,recreacion: nombre_10,P.VIAJE2,-9876.0,202301,nombre_10
A011095,2023-01-08,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE10,-7056.0,202301,nombre_11
A011394,2023-02-18,RECREACION,invitacion,invitacion: nombre_18,RECREACION9,-6703.5,202302,nombre_18
A011523,2023-03-11,RECREACION,consumible,consumible: nombre_4,RECREACION10,-7761.0,202303,nombre_4
A011589,2023-03-26,RECREACION,regalo,regalo: nombre_7,RECREACION6,-128434.44,202303,nombre_7
A011590,2023-03-26,RECREACION,regalo,regalo: nombre_6,RECREACION7,-128433.735,202303,nombre_6
A011676,2023-04-08,RECREACION,regalo,regalo: nombre_13,RECREACION8,-3178.5,202304,nombre_13
A011677,2023-04-08,RECREACION,regalo,regalo: nombre_20,RECREACION9,-3178.5,202304,nombre_20
A011678,2023-04-08,RECREACION,regalo,regalo: nombre_11,RECREACION10,-3178.5,202304,nombre_11
A011679,2023-04-08,RECREACION,regalo,regalo: nombre_20,RECREACION1,-1768.5,202304,nombre_20
A011680,2023-04-08,RECREACION,regalo,regalo: nombre_16,RECREACION2,-3178.5,202304,nombre_16
A011682,2023-04-08,RECREACION,invitacion,invitacion: nombre_10,RECREACION10,-11920.5,202304,nombre_10
A011813,2023-05-01,RECREACION,regalo,regalo: nombre_4,RECREACION3,-35256.0,202305,nombre_4
A011840,2023-05-06,RECREACION,invitacion,invitacion: nombre_14,RECREACION2,-11920.5,202305,nombre_14
A011845,2023-05-07,RECREACION,invitacion,invitacion: nombre_11,RECREACION6,-7126.5,202305,nombre_11
A011846,2023-05-07,RECREACION,invitacion,invitacion: nombre_10,RECREACION5,-7126.5,202305,nombre_10
A011849,2023-05-07,RECREACION,consumible,consumible: nombre_11,RECREACION2,-7056.0,202305,nombre_11
A011876,2023-05-15,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE2,-6351.0,202305,nombre_17
A011877,2023-05-15,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE3,-16926.0,202305,nombre_12
A011878,2023-05-15,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE4,-9876.0,202305,nombre_16
A011881,2023-05-15,P.VIAJE,consumible,consumible: nombre_6,P.VIAJE3,-2826.0,202305,nombre_6
A011882,2023-05-15,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE5,-3531.0,202305,nombre_9
A011883,2023-05-15,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE6,-4941.0,202305,nombre_13
A011884,2023-05-15,P.VIAJE,consumible,consumible: nombre_7,P.VIAJE4,-3531.0,202305,nombre_7
A011896,2023-05-23,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE7,-1767.7949999999998,202305,nombre_8
A011934,2023-05-30,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE8,-10510.5,202305,nombre_9
A011939,2023-05-30,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE9,-9171.0,202305,nombre_9
A011951,2023-06-02,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE10,-176256.0,202306,nombre_5
A011953,2023-06-02,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE1,-5364.0,202306,nombre_15
A011954,2023-06-02,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE2,-5364.0,202306,nombre_17
A011955,2023-06-02,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE3,-5364.0,202306,nombre_16
A011968,2023-06-05,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE4,-1416.0,202306,nombre_19
A011971,2023-06-05,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE5,-9876.0,202306,nombre_18
A011975,2023-06-06,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE6,-2473.5,202306,nombre_14
A011979,2023-06-06,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE7,-2473.5,202306,nombre_8
A011980,2023-06-06,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE8,-2473.5,202306,nombre_18
A011991,2023-06-09,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE9,-10581.0,202306,nombre_18
A011992,2023-06-09,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE10,-10581.0,202306,nombre_19
A012127,2023-07-01,RECREACION,invitacion,invitacion: nombre_18,RECREACION3,-15022.5,202307,nombre_18
A012128,2023-07-01,RECREACION,invitacion,invitacion: nombre_19,RECREACION1,-15022.5,202307,nombre_19
A012129,2023-07-01,RECREACION,invitacion,invitacion: nombre_17,RECREACION3,-15022.5,202307,nombre_17
A012247,2023-07-17,P.RECREACION,invitacion,invitacion: nombre_2,P.RECREACION5,-11497.5,202307,nombre_2
A012253,2023-07-17,P.RECREACION,invitacion,invitacion: nombre_2,P.RECREACION6,-534.75,202307,nombre_2
A012254,2023-07-18,P.RECREACION,invitacion,invitacion: nombre_14,P.RECREACION7,-5646.0,202307,nombre_14
A012255,2023-07-18,P.RECREACION,invitacion,invitacion: nombre_4,P.RECREACION8,-7056.0,202307,nombre_4
A012257,2023-07-18,P.RECREACION,invitacion,invitacion: nombre_18,P.RECREACION9,-4941.0,202307,nombre_18
A012263,2023-07-18,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION1,-15022.5,202307,nombre_15
A012265,2023-07-18,P.RECREACION,recreacion,recreacion: nombre_12,P.RECREACION9,14094.0,202307,nombre_12
A012269,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_13,P.RECREACION10,-2297.25,202307,nombre_13
A012272,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION1,-3354.75,202307,nombre_17
A012273,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_18,P.RECREACION2,-3354.75,202307,nombre_18
A012274,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_16,P.RECREACION3,-3354.75,202307,nombre_16
A012275,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_2,P.RECREACION4,-3354.75,202307,nombre_2
A012276,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_1,P.RECREACION5,-3354.75,202307,nombre_1
A012277,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_20,P.RECREACION6,-3354.75,202307,nombre_20
A012278,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION7,-3354.75,202307,nombre_15
A012279,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_19,P.RECREACION8,-3354.75,202307,nombre_19
A012282,2023-07-19,P.RECREACION,invitacion,invitacion: nombre_8,P.RECREACION9,-3531.0,202307,nombre_8
A012290,2023-07-20,P.RECREACION,invitacion,invitacion: nombre_19,P.RECREACION10,-5646.0,202307,nombre_19
A012293,2023-07-20,P.RECREACION,recreacion,recreacion: nombre_6,P.RECREACION10,10569.0,202307,nombre_6
A012296,2023-07-20,P.RECREACION,invitacion,invitacion: nombre_9,P.RECREACION1,-7056.0,202307,nombre_9
A012304,2023-07-21,P.RECREACION,invitacion,invitacion: nombre_11,P.RECREACION2,-12696.0,202307,nombre_11
A012305,2023-07-21,P.RECREACION,invitacion,invitacion: nombre_12,P.RECREACION3,-2614.5,202307,nombre_12
A012344,2023-07-28,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE1,-9453.0,202307,nombre_11
A012346,2023-07-28,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE2,-2473.5,202307,nombre_4
A012347,2023-07-28,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE3,-2473.5,202307,nombre_3
A012349,2023-07-30,INGRESO,transaccion,transaccion: nombre_19,INGRESO9,142404.0,202307,nombre_19
A012355,2023-08-02,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE4,-11286.0,202308,nombre_19
A012356,2023-08-02,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE5,-11286.0,202308,nombre_20
A012357,2023-08-02,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE6,-11286.0,202308,nombre_3
A012358,2023-08-02,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE7,-11286.0,202308,nombre_18
A012470,2023-08-20,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE8,-752452.5,202308,nombre_3
A012526,2023-08-30,RECREACION,invitacion,invitacion: nombre_2,RECREACION4,-14106.0,202308,nombre_2
A012539,2023-09-03,RECREACION,invitacion,invitacion: nombre_12,RECREACION5,-10581.0,202309,nombre_12
A012590,2023-09-15,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE9,-20803.5,202309,nombre_11
A012593,2023-09-17,INGRESO,inversion,inversion: nombre_4,INGRESO1,115261.50000000001,202309,nombre_4
A012653,2023-09-27,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE10,-1768.5,202309,nombre_14
A012819,2023-10-28,INGRESO,actividad,actividad: nombre_6,INGRESO4,-2050.5,202310,nombre_6
A012821,2023-10-28,INGRESO,actividad,actividad: nombre_12,INGRESO5,3519.0,202310,nombre_12
A012846,2023-11-01,RECREACION,invitacion,invitacion: nombre_19,RECREACION10,-11145.0,202311,nombre_19
A012847,2023-11-01,RECREACION,invitacion,invitacion: nombre_20,RECREACION6,-11145.0,202311,nombre_20
A012848,2023-11-01,RECREACION,invitacion,invitacion: nombre_4,RECREACION4,-11145.0,202311,nombre_4
A012849,2023-11-01,RECREACION,invitacion,invitacion: nombre_1,RECREACION4,-11145.0,202311,nombre_1
A012850,2023-11-01,RECREACION,invitacion,invitacion: nombre_3,RECREACION2,-11145.0,202311,nombre_3
A012851,2023-11-01,RECREACION,invitacion,invitacion: nombre_2,RECREACION10,-11074.5,202311,nombre_2
A012852,2023-11-01,RECREACION,invitacion,invitacion: nombre_18,RECREACION2,-11074.5,202311,nombre_18
A012957,2023-11-20,RECREACION,invitacion,invitacion: nombre_1,RECREACION6,-7972.5,202311,nombre_1
A013005,2023-12-01,RECREACION,invitacion,invitacion: nombre_6,RECREACION7,-5928.0,202312,nombre_6
A013018,2023-12-04,INGRESO,transaccion,transaccion: nombre_17,INGRESO10,14094.0,202312,nombre_17
A013019,2023-12-04,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE1,-11991.0,202312,nombre_19
A013047,2023-12-10,RECREACION,consumible,consumible: nombre_11,RECREACION3,-21156.0,202312,nombre_11
A013048,2023-12-10,RECREACION,regalo,regalo: nombre_19,RECREACION5,-35256.0,202312,nombre_19
A013074,2023-12-18,P.VIAJE,recreacion,recreacion: nombre_6,P.VIAJE3,35244.0,202312,nombre_6
A013080,2023-12-19,P.VIAJE,recreacion,recreacion: nombre_7,P.VIAJE4,7044.0,202312,nombre_7
A013090,2023-12-21,P.VIAJE,recreacion,recreacion: nombre_9,P.VIAJE5,7044.0,202312,nombre_9
A013096,2023-12-21,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE2,-14106.0,202312,nombre_16
A013102,2023-12-23,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE3,-7056.0,202312,nombre_14
A013103,2023-12-23,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE4,-7056.0,202312,nombre_5
A013106,2023-12-23,P.VIAJE,recreacion,recreacion: nombre_14,P.VIAJE6,-7056.0,202312,nombre_14
A013107,2023-12-23,P.VIAJE,invitacion,invitacion: nombre_1,P.VIAJE10,-3531.0,202312,nombre_1
A013108,2023-12-23,P.VIAJE,invitacion,invitacion: nombre_3,P.VIAJE1,-7056.0,202312,nombre_3
A013109,2023-12-23,P.VIAJE,invitacion,invitacion: nombre_11,P.VIAJE2,-3531.0,202312,nombre_11
A013111,2023-12-25,P.VIAJE,consumible,consumible: nombre_8,P.VIAJE5,35244.0,202312,nombre_8
A013119,2023-12-26,P.VIAJE,hogar,hogar: nombre_13,P.VIAJE2,108987.0,202312,nombre_13
A013123,2023-12-26,P.VIAJE,recreacion,recreacion: nombre_20,P.VIAJE7,-2473.5,202312,nombre_20
A013157,2024-01-09,P.VIAJE,recreacion,recreacion: nombre_8,P.VIAJE8,317244.0,202401,nombre_8
A013317,2024-01-30,RECREACION,invitacion,invitacion: nombre_15,RECREACION8,-5152.5,202401,nombre_15
A013321,2024-01-30,RECREACION,invitacion,invitacion: nombre_2,RECREACION9,-10581.0,202401,nombre_2
A013386,2024-02-10,RECREACION,invitacion,invitacion: nombre_2,RECREACION10,-2473.5,202402,nombre_2
A013388,2024-02-10,RECREACION,invitacion,invitacion: nombre_13,RECREACION1,-7761.0,202402,nombre_13
A013393,2024-02-12,RECREACION,consumible,consumible: nombre_9,RECREACION4,-16221.0,202402,nombre_9
A013435,2024-02-24,RECREACION,invitacion,invitacion: nombre_3,RECREACION2,-10581.0,202402,nombre_3
A013473,2024-03-01,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE10,-13330.5,202403,nombre_7
A013632,2024-03-23,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE1,-141006.0,202403,nombre_4
A013634,2024-03-25,P.VIAJE,hogar,hogar: nombre_20,P.VIAJE3,-31026.0,202403,nombre_20
A013635,2024-03-25,P.VIAJE,hogar,hogar: nombre_17,P.VIAJE4,-56406.0,202403,nombre_17
A013636,2024-03-26,P.VIAJE,hogar,hogar: nombre_18,P.VIAJE5,-20789.4,202403,nombre_18
A013637,2024-03-26,INGRESO,inversion,inversion: nombre_5,INGRESO2,6307.275,202403,nombre_5
A013649,2024-03-27,P.VIAJE,hogar,hogar: nombre_14,P.VIAJE6,-42729.0,202403,nombre_14
A013650,2024-03-27,P.VIAJE,hogar,hogar: nombre_17,P.VIAJE7,-45831.0,202403,nombre_17
A013651,2024-03-27,P.VIAJE,hogar,hogar: nombre_19,P.VIAJE8,-19746.0,202403,nombre_19
A013652,2024-03-27,P.VIAJE,hogar,hogar: nombre_9,P.VIAJE9,28194.0,202403,nombre_9
A013653,2024-03-27,INGRESO,transaccion,transaccion: nombre_12,INGRESO3,77544.0,202403,nombre_12
A013729,2024-04-03,RECREACION,invitacion,invitacion: nombre_5,RECREACION3,-1839.0,202404,nombre_5
A013732,2024-04-03,RECREACION,invitacion,invitacion: nombre_2,RECREACION4,-1768.5,202404,nombre_2
A013738,2024-04-04,INGRESO,inversion,inversion: nombre_6,INGRESO3,-6319.275,202404,nombre_6
A013804,2024-04-11,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE2,-2769.6000000000004,202404,nombre_15
A013812,2024-04-11,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE3,-1387.8000000000002,202404,nombre_4
A013840,2024-04-14,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE4,-2769.6000000000004,202404,nombre_16
A013843,2024-04-14,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE5,-1387.8000000000002,202404,nombre_17
A013866,2024-04-16,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE6,-5533.200000000001,202404,nombre_18
A013908,2024-04-19,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE8,-5533.200000000001,202404,nombre_19
A013940,2024-04-20,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE1,-1387.8000000000002,202404,nombre_20
A013976,2024-04-23,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE2,-1199.565,202404,nombre_1
A013997,2024-04-25,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE4,-2600.3999999999996,202404,nombre_2
A014009,2024-04-26,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE5,-2489.0099999999998,202404,nombre_3
A014346,2024-05-14,RECREACION,invitacion,invitacion: nombre_5,RECREACION9,-2473.5,202405,nombre_5
A014350,2024-05-14,RECREACION,invitacion,invitacion: nombre_14,RECREACION10,-2473.5,202405,nombre_14
A014357,2024-05-16,P.FORMAL,educacion,educacion: nombre_4,P.FORMAL2,-711.0,202405,nombre_4
A014365,2024-05-17,RECREACION,invitacion,invitacion: nombre_19,RECREACION1,-16926.0,202405,nombre_19
A014386,2024-05-23,RECREACION,invitacion,invitacion: nombre_1,RECREACION2,-3460.5,202405,nombre_1
A014459,2024-06-08,RECREACION,invitacion,invitacion: nombre_9,RECREACION3,-5716.5,202406,nombre_9
A014464,2024-06-09,RECREACION,invitacion,invitacion: nombre_8,RECREACION4,-1416.0,202406,nombre_8
A014466,2024-06-10,P.FORMAL,educacion,educacion: nombre_19,P.FORMAL3,-358.5,202406,nombre_19
A014566,2024-06-28,RECREACION,invitacion,invitacion: nombre_8,RECREACION5,-711.0,202406,nombre_8
A014578,2024-07-01,RECREACION,invitacion,invitacion: nombre_7,RECREACION6,-3531.0,202407,nombre_7
